Unnamed: 0.1,Unnamed: 0,product_name,sales_price,brand,colour,child_category,reviews,product_url,medium,cleaned_reviews,sentiment,predicted_sentiment
46,144,BIBA Women's Cotton Straight Kurta,849,BIBA,peach & green,WomensKurtasKurtis,"Superb craftsmanship, highly recommend.",https://www.amazon.in/BIBA-Womens-Straight-SUMMER-P14838_Peach_34/dp/B07MPRFHV7/,https://images-na.ssl-images-amazon.com/images/I/41SiQnqOA3L.jpg|https://images-na.ssl-images-amazon.com/images/I/31xDmQnXZCL.jpg|https://images-na.ssl-images-amazon.com/images/I/31Y%2B5-S0QIL.jpg|https://images-na.ssl-images-amazon.com/images/I/41jkO-bx2hL.jpg|https://images-na.ssl-images-amazon.com/images/I/31H0bLAtEJL.jpg,superb craftsmanship highly recommend,1,1
47,146,New Ethical Fashion Crepe Fully Stiched Womens Top,199,New Ethical Fashion,OM BLACK,WomensTops,"Good value for money, happy with it.",https://www.amazon.in/New-Ethical-Fashion-Stitched-Multicolour/dp/B07R6DSH33/,https://images-na.ssl-images-amazon.com/images/I/41bdEOZTYXL.jpg|https://images-na.ssl-images-amazon.com/images/I/41MnttlL2gL.jpg|https://images-na.ssl-images-amazon.com/images/I/41IggvvuUbL.jpg|https://images-na.ssl-images-amazon.com/images/I/41f-cY1Hl5L.jpg|https://images-na.ssl-images-amazon.com/images/I/31uEY1vcfpL.jpg|https://images-na.ssl-images-amazon.com/images/I/5172lxyNtpL.jpg,good value money happy,1,1
48,151,Printoctopus Women'S Green T-Shirts,298,PrintOctopus,Navy Blue,WomensT_Shirts,"Fantastic quality, will purchase more.",https://www.amazon.in/Printoctopus-WomenS-T-Shirts-Uw-Rn-Traininsane-Nvy-S_Navy-Blue_Small/dp/B07Q4V43FW/,https://images-na.ssl-images-amazon.com/images/I/41SJaW40yeL.jpg|https://images-na.ssl-images-amazon.com/images/I/41rc0qQr56L.jpg|https://images-na.ssl-images-amazon.com/images/I/31dEalo-qhL.jpg|https://images-na.ssl-images-amazon.com/images/I/41eLh5S-2mL.jpg|https://images-na.ssl-images-amazon.com/images/I/61ixwfvMbiL.jpg|https://images-na.ssl-images-amazon.com/images/I/41cbshj2-QL.jpg|https://images-na.ssl-images-amazon.com/images/I/31v5Swm-%2BsL.jpg,fantastic quality purchase,1,1
49,153,Atharv Collection Women's Unstitched Cotton Salwar Suit Dress Material With Nazneen Printed Dupatta (Brown; Free Size),850,Atharv Collection,Grey,WomensEthnicUnstitchedFabric,"Love the design, very comfortable.",https://www.amazon.in/Atharv-Collection-Unstitched-Material-Nazneen/dp/B07X2CC115/,https://images-na.ssl-images-amazon.com/images/I/41IlCH%2Bga9L.jpg|https://images-na.ssl-images-amazon.com/images/I/41KLpSqQUAL.jpg|https://images-na.ssl-images-amazon.com/images/I/41KwrDPY0aL.jpg,love design comfortable,1,1
50,154,Navabi Export Women's Wrap Kurta(VF-KU-125 XXXL _Grey_XXX-Large),1499,Navabi Export,Orange,WomensKurtasKurtis,"Perfect for the season, very chic.",https://www.amazon.in/Navabi-Export-Womens-VF-KU-125-_Grey_XXX-Large/dp/B07BYNXF5B/,https://images-na.ssl-images-amazon.com/images/I/4182-DCQAQL.jpg|https://images-na.ssl-images-amazon.com/images/I/41eVjv%2BbKPL.jpg|https://images-na.ssl-images-amazon.com/images/I/41k60YjvzzL.jpg|https://images-na.ssl-images-amazon.com/images/I/612--v0%2Bw8L.jpg,perfect season chic,1,1
51,166,ATTIRE FASHIONS Womens Rayon Embroidered and Festival Kurta Full Stitched,389,ATTIRE FASHIONS,Blue,WomensKurtasKurtis,Fantastic!,https://www.amazon.in/ATTIRE-FASHIONS-Embroidered-Festival-Stitched/dp/B07SBRH5B7/,https://images-na.ssl-images-amazon.com/images/I/419fNeKZzbL.jpg|https://images-na.ssl-images-amazon.com/images/I/31DVxPlbKEL.jpg|https://images-na.ssl-images-amazon.com/images/I/31fDJFN8gNL.jpg|https://images-na.ssl-images-amazon.com/images/I/51AxnaaSZtL.jpg|https://images-na.ssl-images-amazon.com/images/I/31ZRlss6zcL.jpg|https://images-na.ssl-images-amazon.com/images/I/31ZRlss6zcL.jpg,fantastic,1,1
52,169,Neu Look Printed T-Shirt for Women | Plain T-Shirt | Half Sleeve T-Shirt | Round Neck T Shirt | 100% Cotton T-Shirt | Short Sleeve T Shirt,399,Neu Look,White Red Black,WomensT_Shirts,"Exceeded my expectations, very pleased.",https://www.amazon.in/Neu-Look-Quotes-Printed-T-Shirt/dp/B07W3T1PNX/,https://images-na.ssl-images-amazon.com/images/I/415n%2BvXSQfL.jpg|https://images-na.ssl-images-amazon.com/images/I/31xkNssxwRL.jpg,exceeded expectation pleased,1,1
53,170,Indian Handicraft Standards Women Cotton Kashmiri Kurti.,3244,INDIAN HANDICRAFT STANDARDS,Beige,WomensKurtasKurtis,Price is too high for the quality.,https://www.amazon.in/Indian-Handicraft-Standards-Kashmiri-XX-Large/dp/B07WGVKDRC/,https://images-na.ssl-images-amazon.com/images/I/311HOsNJagL.jpg|https://images-na.ssl-images-amazon.com/images/I/41fJsrij3QL.jpg|https://images-na.ssl-images-amazon.com/images/I/31TCOr9JuqL.jpg,price high quality,1,1
54,172,IndusDiva Straight Cut Printed Kurta with Threadwork,999,VeniVidiVici,Classic Grey,WomensKurtasKurtis,"Love the design, very comfortable.",https://www.amazon.in/IndusDiva-Straight-Printed-Kurta-Threadwork/dp/B01KLJOQFY/,https://images-na.ssl-images-amazon.com/images/I/418Qzn5f9KL.jpg|https://images-na.ssl-images-amazon.com/images/I/41nSegTVDVL.jpg|https://images-na.ssl-images-amazon.com/images/I/41aLkKyLZAL.jpg|https://images-na.ssl-images-amazon.com/images/I/51krkCoHQ4L.jpg|https://images-na.ssl-images-amazon.com/images/I/51dDg%2BxSUyL.jpg,love design comfortable,1,1
55,173,"Malati Bastrabitan Stylish Yellow Pure Handloom Khadi Saree, comfortable & very soft with Pom Pom for Women",1494,Malati Bastrabitan,Grey Melange,WomensSarees,Soft fabric and vibrant color.,https://www.amazon.in/Malati-Bastrabitan-Stylish-Handloom-comfortable/dp/B075XQSJYC/,https://images-na.ssl-images-amazon.com/images/I/41smdyJF0bL.jpg|https://images-na.ssl-images-amazon.com/images/I/41a8Lem0GAL.jpg|https://images-na.ssl-images-amazon.com/images/I/41vtQKpGvvL.jpg|https://images-na.ssl-images-amazon.com/images/I/51AITX78iqL.jpg,soft fabric vibrant color,1,1
56,176,Sukhvilas Fashion Women's Cotton Off White Printed Straight Kurti (SV-KU-225_$P),945,Sukhvilas Fashion,White,WomensKurtasKurtis,"Color fades quickly, not durable.",https://www.amazon.in/Sukhvilas-Fashion-Printed-Straight-SV-KU-225_3XL/dp/B07NDB8LLL/,https://images-na.ssl-images-amazon.com/images/I/31VHdouaArL.jpg|https://images-na.ssl-images-amazon.com/images/I/31urpo3aeRL.jpg|https://images-na.ssl-images-amazon.com/images/I/31hI4nX-suL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Fa9XLm01L.jpg|https://images-na.ssl-images-amazon.com/images/I/41AaUpMy-fL.jpg|https://images-na.ssl-images-amazon.com/images/I/41i223dTRAL.jpg,color fade quickly durable,1,1
57,179,ADA Lucknow Chikan Needlecraft Regular Wear Faux Georgette Short Top A211921,924,Ada,Multi-Coloured 2,WomensKurtasKurtis,"Comfortable and stylish, love it!",https://www.amazon.in/ADA-Lucknow-Needlecraft-Regular-Georgette/dp/B075K95GJ6/,https://images-na.ssl-images-amazon.com/images/I/3179GmQcYKL.jpg|https://images-na.ssl-images-amazon.com/images/I/31sZKXs1UlL.jpg|https://images-na.ssl-images-amazon.com/images/I/31TtUewB1ML.jpg|https://images-na.ssl-images-amazon.com/images/I/51brUwYbRDL.jpg,comfortable stylish love,1,1
58,181,INDIBELLE Women's Rayon Straight Kurta,699,Royal Finish,Adobe Rose,WomensKurtasKurtis,"Comfortable and stylish, love it!",https://www.amazon.in/INDIBELLE-Womens-Straight-Kurta-IBK99232GR_Green_xxxxx-large/dp/B07C71D9J3/,https://images-na.ssl-images-amazon.com/images/I/41AK1w45ThL.jpg|https://images-na.ssl-images-amazon.com/images/I/41YXotldYVL.jpg|https://images-na.ssl-images-amazon.com/images/I/41-jtPtP8oL.jpg|https://images-na.ssl-images-amazon.com/images/I/41aUx2dgk2L.jpg,comfortable stylish love,1,1
59,182,Max Women's Rayon a-line Kurta,769,Max,Grey,WomensKurtasKurtis,Great addition to my wardrobe.,https://www.amazon.in/Max-Womens-EMBDRS1406_Dusty-Salmon-Pink_Medium/dp/B07WW88KQZ/,https://images-na.ssl-images-amazon.com/images/I/31zeWSSUIXL.jpg|https://images-na.ssl-images-amazon.com/images/I/31-Hc2mxFAL.jpg|https://images-na.ssl-images-amazon.com/images/I/31%2BKiseFy2L.jpg|https://images-na.ssl-images-amazon.com/images/I/51PiIHLf-JL.jpg|https://images-na.ssl-images-amazon.com/images/I/31QH%2B41cUsL.jpg,great addition wardrobe,1,1
60,185,Jevi Prints Women's Cotton Printed Straight Kurta/Kurti (SH-1709),3790,Jevi Prints,White,WomensKurtasKurtis,"Exactly as described, very satisfied.",https://www.amazon.in/Jevi-Prints-Womens-Straight-Kurti_SAHELI-1709_XL_Brown_X-Large/dp/B07PRM2X19/,https://images-na.ssl-images-amazon.com/images/I/41qETPIjLeL.jpg|https://images-na.ssl-images-amazon.com/images/I/51nTuSEhWWL.jpg|https://images-na.ssl-images-amazon.com/images/I/41-q4BmVYmL.jpg|https://images-na.ssl-images-amazon.com/images/I/61OlN7CguDL.jpg,exactly described satisfied,1,1
61,188,AHALYAA Women's Crepe Straight Kurti (Magneta),2079,Ahalyaa,Pink,WomensKurtasKurtis,"Comfortable and stylish, love it!",https://www.amazon.in/AHALYAA-Womens-Straight-Kurta-AHKUCRDF-403-M_Magneta_M/dp/B06XQF9CTY/,https://images-na.ssl-images-amazon.com/images/I/41Cpr3LQqaL.jpg|https://images-na.ssl-images-amazon.com/images/I/41omlInLqrL.jpg|https://images-na.ssl-images-amazon.com/images/I/31WqbX6iqNL.jpg|https://images-na.ssl-images-amazon.com/images/I/41jYjJMLWKL.jpg|https://images-na.ssl-images-amazon.com/images/I/4114i8II9YL.jpg|https://images-na.ssl-images-amazon.com/images/I/51oLfXQSEXL.jpg|https://images-na.ssl-images-amazon.com/images/I/51KSo7wmxQL.jpg,comfortable stylish love,1,1
62,190,VERO MODA Women's Crop T-Shirt,1620,DONWELL,White,WomensT_Shirts,"Beautiful and stylish, highly recommend!",https://www.amazon.in/VERO-MODA-T-Shirt-10182430_Yellow-Iris_XX-Large/dp/B01N3CSJOG/,https://images-na.ssl-images-amazon.com/images/I/31zDJwCBuOL.jpg|https://images-na.ssl-images-amazon.com/images/I/313Dl2OUoFL.jpg|https://images-na.ssl-images-amazon.com/images/I/31YQbKR6UEL.jpg|https://images-na.ssl-images-amazon.com/images/I/319pgPeB7GL.jpg|https://images-na.ssl-images-amazon.com/images/I/312EkyzTKAL.jpg|https://images-na.ssl-images-amazon.com/images/I/31CUOxWLFWL.jpg|https://images-na.ssl-images-amazon.com/images/I/41uE1ENepFL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Df9iYDHSL.jpg|https://images-na.ssl-images-amazon.com/images/I/41cRLyS4yEL.jpg|https://images-na.ssl-images-amazon.com/images/I/31My8E8qeYL.jpg,beautiful stylish highly recommend,1,1
63,196,Mohrupi Women's Cotton Flex ikkat Floral Printed Kurta,1344,Mohrupi,Rama,WomensKurtasKurtis,"Perfect for the season, very chic.",https://www.amazon.in/Mohrupi-Womens-Cotton-Floral-Printed/dp/B07YNQHSN1/,https://images-na.ssl-images-amazon.com/images/I/31KWHy0GA5L.jpg|https://images-na.ssl-images-amazon.com/images/I/31JIMp2%2BdnL.jpg|https://images-na.ssl-images-amazon.com/images/I/31fdANk-bsL.jpg|https://images-na.ssl-images-amazon.com/images/I/31DTprPEivL.jpg|https://images-na.ssl-images-amazon.com/images/I/4151VpWWaNL.jpg,perfect season chic,1,1
64,197,Royal Export Women's Net Floor length Readymade Gown,5423,Royal Export,Black,WomensEthnicGowns,"Lovely texture, feels luxurious.",https://www.amazon.in/Royal-Export-Womens-length-Readymade/dp/B07MXKQPV7/,https://images-na.ssl-images-amazon.com/images/I/41Unbxea4WL.jpg|https://images-na.ssl-images-amazon.com/images/I/41G3tbWzR8L.jpg|https://images-na.ssl-images-amazon.com/images/I/41j-uK6pmML.jpg|https://images-na.ssl-images-amazon.com/images/I/515VHrtLteL.jpg|https://images-na.ssl-images-amazon.com/images/I/515asUM8yuL.jpg|https://images-na.ssl-images-amazon.com/images/I/41fkLWZyq5L.jpg,lovely texture feel luxurious,1,1
65,198,TEXCO Winter Cotton Polyster Fleece Hooded Jacket,994,TEXCO,Grey Melange,WomensJackets,"Size runs a bit small, order one size up.",https://www.amazon.in/TEXCO-Winter-Cotton-Polyster-Stylish/dp/B018KABTZQ/,https://images-na.ssl-images-amazon.com/images/I/41RrAGt5WVL.jpg|https://images-na.ssl-images-amazon.com/images/I/4142eWQc8iL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ppXMllHFL.jpg|https://images-na.ssl-images-amazon.com/images/I/316MbhJ6SZL.jpg,size run bit small order one size,-1,-1
66,202,Van Heusen Woman Women Pullover,521,Van Heusen Woman,Blue,WomensPulloverSweaters,Poor quality!,https://www.amazon.in/Van-Heusen-Woman-Pullover-VWSWFRGHK15579_Black_X-Small/dp/B07TW21WTL/,https://images-na.ssl-images-amazon.com/images/I/41s4ninqf0L.jpg|https://images-na.ssl-images-amazon.com/images/I/41U56tKKJcL.jpg|https://images-na.ssl-images-amazon.com/images/I/41tfyVXhVIL.jpg|https://images-na.ssl-images-amazon.com/images/I/41KQksYFgGL.jpg|https://images-na.ssl-images-amazon.com/images/I/319r7DHX6rL.jpg,poor quality,-1,-1
67,204,Janasya Women's Rayon Printed Straight Kurta,599,Hallucination,Red,WomensKurtasKurtis,Fast shipping and great service.,https://www.amazon.in/Janasya-Womens-Printed-Straight-JNE3129-KR-XXL/dp/B07MXZVQ5M/,https://images-na.ssl-images-amazon.com/images/I/31FYT-LJDpL.jpg|https://images-na.ssl-images-amazon.com/images/I/31MihArfOWL.jpg|https://images-na.ssl-images-amazon.com/images/I/31%2Bp3cUuXtL.jpg|https://images-na.ssl-images-amazon.com/images/I/31OyQ6bx0DL.jpg|https://images-na.ssl-images-amazon.com/images/I/31dodpBESdL.jpg|https://images-na.ssl-images-amazon.com/images/I/51kCbYnjP2L.jpg|https://images-na.ssl-images-amazon.com/images/I/41ExThCUKBL.jpg,fast shipping great service,1,1
68,211,Stylee Lifestyle Green Cotton Printed Dress Material,349,Stylee Lifestyle,Off White,WomensEthnicUnstitchedFabric,"Good value for money, happy with it.",https://www.amazon.in/Stylee-Lifestyle-Cotton-Printed-Material/dp/B07YC5DYYK/,https://images-na.ssl-images-amazon.com/images/I/41EtPYC4j5L.jpg|https://images-na.ssl-images-amazon.com/images/I/41cDnYHR9TL.jpg|https://images-na.ssl-images-amazon.com/images/I/41aMkQcn2uL.jpg,good value money happy,1,1
69,213,RAJMANDIRFABRICS Women's Cotton A-Line Kurti,1049,RAJMANDIRFABRICS,Mustard,WomensKurtasKurtis,Great addition to my wardrobe.,https://www.amazon.in/RAJMANDIRFABRICS-Womens-Anarkali-PK1015520-M-_Brown_/dp/B075RBN9G7/,https://images-na.ssl-images-amazon.com/images/I/41uhs8jignL.jpg|https://images-na.ssl-images-amazon.com/images/I/41B2uLtaoFL.jpg|https://images-na.ssl-images-amazon.com/images/I/41X3HBIKwdL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Xzxv9hjTL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Y-KZjrOuL.jpg,great addition wardrobe,1,1
70,214,Indiweaves Women's Velvet Churidar Embossed Leggings_Green_Free Size_71542,2632,IndiWeaves,Maroon,WomensChuridarSalwarBottoms,"Seams are poorly stitched, very fragile.",https://www.amazon.in/Indiweaves-Churidar-Embossed-Leggings_Green_Free-Size_71542/dp/B077C33RG1/,https://images-na.ssl-images-amazon.com/images/I/41UQB-F1FxL.jpg|https://images-na.ssl-images-amazon.com/images/I/51N-%2B9zk%2B6L.jpg|https://images-na.ssl-images-amazon.com/images/I/41K2BEQPP8L.jpg,seam poorly stitched fragile,-1,-1
71,215,Nihaan Impex Cotton Straight Kurti for Women and Girls Red,224,Nihaan Impex,Blue,WomensKurtasKurtis,"Buttons fell off easily, poor construction.",https://www.amazon.in/Nihaan-Impex-Cotton-Kurti-X-Large/dp/B07YJQXTH5/,https://images-na.ssl-images-amazon.com/images/I/313FFQB20qL.jpg,button fell easily poor construction,-1,-1
72,217,"Zeeya Fashion Women's Chanderi Straight Unstitched Salwar Kameez (ZF-40001, Sky Blue, Free Size)",325,Zeeya Fashion,Orange,WomensEthnicUnstitchedFabric,"Superb craftsmanship, highly recommend.",https://www.amazon.in/Zeeya-Fashion-Chanderi-Straight-Unstitched/dp/B07VS8B7W7/,https://images-na.ssl-images-amazon.com/images/I/51E%2BqxhlqKL.jpg|https://images-na.ssl-images-amazon.com/images/I/51K7mbeTFqL.jpg,superb craftsmanship highly recommend,1,1
73,218,Art Décor Cotton Silk Broad Bordered Pack of 2 Sarees- Combo of 2 (DP Green & Pink Blue),429,Art Decor Sarees,Black and Multi-2,WomensSarees,Love it!,https://www.amazon.in/ANNI-DESIGNER-Ashi-Colors_Green-Mustard_Free/dp/B07GCSBW2C/,https://images-na.ssl-images-amazon.com/images/I/51YesDyVTGL.jpg|https://images-na.ssl-images-amazon.com/images/I/41pEYDxDIAL.jpg|https://images-na.ssl-images-amazon.com/images/I/413y-iTLPTL.jpg|https://images-na.ssl-images-amazon.com/images/I/41-cjIJ%2BSUL.jpg|https://images-na.ssl-images-amazon.com/images/I/41lskZCv1RL.jpg,love,1,1
74,220,Karigari Women's Rayon A-Line Kurta,2699,RICHLEY,Mustard,WomensKurtasKurtis,Price is too high for the quality.,https://www.amazon.in/Karigari-Womens-Rayon-Line-277544262_Pink_L_CS/dp/B07QH7C8BQ/,https://images-na.ssl-images-amazon.com/images/I/41LWilKo7rL.jpg|https://images-na.ssl-images-amazon.com/images/I/31BnpsgSZRL.jpg|https://images-na.ssl-images-amazon.com/images/I/41tjb1pt47L.jpg|https://images-na.ssl-images-amazon.com/images/I/41PIW7sRddL.jpg|https://images-na.ssl-images-amazon.com/images/I/41bE5k6mrEL.jpg,price high quality,1,1
75,221,Amazon Brand - Symbol Women's T-Shirt,617,69GAL,Peach,WomensT_Shirts,"Exceeded my expectations, very pleased.",https://www.amazon.in/Amazon-Brand-Symbol-T-Shirt-SS18SYMWTS308_Purple_Medium/dp/B079527CJP/,https://images-na.ssl-images-amazon.com/images/I/41nHykEIusL.jpg|https://images-na.ssl-images-amazon.com/images/I/41kNi03aRTL.jpg|https://images-na.ssl-images-amazon.com/images/I/413MF02WgTL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Y4JrIOk1L.jpg|https://images-na.ssl-images-amazon.com/images/I/51JpcqrqYXL.jpg|https://images-na.ssl-images-amazon.com/images/I/31fXy3CMd3L.jpg,exceeded expectation pleased,1,1
76,222,hhichkki Cold Shoulder Solid Women Green top,599,hhichkki,White Print,WomensTops,"Perfect for the season, very chic.",https://www.amazon.in/hhichkki-Shoulder-Solid-Women-Green/dp/B07RGWJTX4/,https://images-na.ssl-images-amazon.com/images/I/31G35GprbgL.jpg|https://images-na.ssl-images-amazon.com/images/I/41L9pD6q3OL.jpg|https://images-na.ssl-images-amazon.com/images/I/41t1RiJZ%2BmL.jpg|https://images-na.ssl-images-amazon.com/images/I/41AzrklecxL.jpg|https://images-na.ssl-images-amazon.com/images/I/41WtqMlUCqL.jpg,perfect season chic,1,1
77,226,PINKY PARI SCREEN PRINTED RAYON BLUE STRAIGHT FESTIVE KURTA WITH PRINTED RAYON PALAZZO,699,PINKY PARI,GREY,WomensSalwarSuits,"Good value for money, happy with it.",https://www.amazon.in/PINKY-PARI-PRINTED-STRAIGHT-FESTIVE/dp/B07WKWM5CJ/,https://images-na.ssl-images-amazon.com/images/I/416kPDJDd7L.jpg|https://images-na.ssl-images-amazon.com/images/I/31pwUy8WwgL.jpg|https://images-na.ssl-images-amazon.com/images/I/41seGn-R1LL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Bme5UgrfL.jpg|https://images-na.ssl-images-amazon.com/images/I/51lzsdi9uYL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ZiLy7tq1L.jpg,good value money happy,1,1
78,229,Yash Gallery Women's Cotton Angrakha Kurta,1150,HIVER,Mustard,WomensKurtasKurtis,Amazing!,https://www.amazon.in/Yash-Gallery-anarkali-141-YK-251PINK-XXL-_Pink_XX-Large/dp/B078TWZJMC/,https://images-na.ssl-images-amazon.com/images/I/312lUCRYlkL.jpg|https://images-na.ssl-images-amazon.com/images/I/31ZaQ3sGZoL.jpg|https://images-na.ssl-images-amazon.com/images/I/311YAcJkF-L.jpg|https://images-na.ssl-images-amazon.com/images/I/31bEh0nonUL.jpg|https://images-na.ssl-images-amazon.com/images/I/51p0GYARCdL.jpg|https://images-na.ssl-images-amazon.com/images/I/51XpdRopHsL.jpg|https://images-na.ssl-images-amazon.com/images/I/51nDoi-uylL.jpg,amazing,1,1
79,230,W for Women's Straight Kurta,879,MPC,O,WomensKurtasKurtis,"Very trendy, received many compliments.",https://www.amazon.in/W-Womens-Straight-Kurta-18FE17836L-51068_Yellow_8/dp/B078M1NRSM/,https://images-na.ssl-images-amazon.com/images/I/41LBiPGA1xL.jpg|https://images-na.ssl-images-amazon.com/images/I/31l445UgShL.jpg|https://images-na.ssl-images-amazon.com/images/I/41vPJa46LFL.jpg|https://images-na.ssl-images-amazon.com/images/I/51wsnZlIriL.jpg,trendy received many compliment,1,1
80,237,Amazon Brand - Myx Women's Cotton a-line Kurti,649,Kumbh Nath,Red,WomensKurtasKurtis,"Size runs a bit small, order one size up.",https://www.amazon.in/Amazon-Brand-Womens-Line-AW18ESST4D_Red_M/dp/B07GDVGPP9/,https://images-na.ssl-images-amazon.com/images/I/41zYXnBbl4L.jpg|https://images-na.ssl-images-amazon.com/images/I/41IpFY5BfGL.jpg|https://images-na.ssl-images-amazon.com/images/I/413xC00zH6L.jpg|https://images-na.ssl-images-amazon.com/images/I/61OIkElg61L.jpg|https://images-na.ssl-images-amazon.com/images/I/31C2ZPSB4VL.jpg,size run bit small order one size,-1,-1
81,242,Baluchi Bob Minion Graphic Tee,1927,Baluchi,Green,WomensT_Shirts,"Very disappointed, expected better quality.",https://www.amazon.in/Baluchi-Womens-Cotton-Minion-Graphic/dp/B07H6MXK3Y/,https://images-na.ssl-images-amazon.com/images/I/41f1FsTkAkL.jpg|https://images-na.ssl-images-amazon.com/images/I/31aCGLIYvPL.jpg|https://images-na.ssl-images-amazon.com/images/I/31wX7n-EG7L.jpg|https://images-na.ssl-images-amazon.com/images/I/31xqNhA4bvL.jpg,disappointed expected better quality,-1,-1
