Unnamed: 0,product_name,sales_price,brand,colour,child_category,reviews,product_url,medium,cleaned_reviews,sentiment,predicted_sentiment
960,Allen Solly Men's Checkered Regular fit Casual Shirt,1999,TheWalkDeal,Lapis Blue,MensCasualShirts,"Comfortable and stylish, love it!",https://www.amazon.in/Allen-Solly-Checkered-Regular-ASSFWSPFZ01037_Black_40/dp/B07KYBQG75/,https://images-na.ssl-images-amazon.com/images/I/51gcl-lVoPL.jpg|https://images-na.ssl-images-amazon.com/images/I/516qCoduDhL.jpg|https://images-na.ssl-images-amazon.com/images/I/51I74tPZJVL.jpg|https://images-na.ssl-images-amazon.com/images/I/51y0E9ixCsL.jpg|https://images-na.ssl-images-amazon.com/images/I/418BQbzE8nL.jpg,comfortable stylish love,1,1
971,AEROPOSTALE Men's Solid Regular Fit Casual Shirt,526,AEROPOSTALE,White,MensCasualShirts,Soft fabric and vibrant color.,https://www.amazon.in/Aeropostale-Regular-Casual-AE1001125102_Off-WHT_XL/dp/B07FNT6XC9/,https://images-na.ssl-images-amazon.com/images/I/31bvQaW3N1L.jpg|https://images-na.ssl-images-amazon.com/images/I/31E6mJZd%2ByL.jpg|https://images-na.ssl-images-amazon.com/images/I/31L4eQe5t4L.jpg|https://images-na.ssl-images-amazon.com/images/I/31AA9090t6L.jpg,soft fabric vibrant color,1,1
974,Jack & Jones Men's Geometric Print Regular Fit Cotton Casual Shirt,798,SAMUDRA COLLECTION,Sky Captain,MensCasualShirts,"Very disappointed, expected better quality.",https://www.amazon.in/Jack-Jones-Geometric-1968076006_Sky-Captain_XX-Large/dp/B0776ZCLN7/,https://images-na.ssl-images-amazon.com/images/I/41-NuNGjjyL.jpg|https://images-na.ssl-images-amazon.com/images/I/41C31h%2BOyBL.jpg|https://images-na.ssl-images-amazon.com/images/I/51APdWBvyxL.jpg|https://images-na.ssl-images-amazon.com/images/I/51tixQ849PL.jpg|https://images-na.ssl-images-amazon.com/images/I/419ZMftoE-L.jpg,disappointed expected better quality,-1,-1
978,TOMMY HILFIGER Men's Casual Shirt,799,VIXENWRAP,Rama Green,MensCasualShirts,"Size runs a bit small, order one size up.",https://www.amazon.in/Tommy-Hilfiger-8903876830769_P6AMW057_Large_Midnight-Blue-EUR-Twilight/dp/B01BFE2HNM/,https://images-na.ssl-images-amazon.com/images/I/51uX2Y2%2B7lL.jpg|https://images-na.ssl-images-amazon.com/images/I/51aTBwy7-3L.jpg|https://images-na.ssl-images-amazon.com/images/I/51kgc8nYfvL.jpg|https://images-na.ssl-images-amazon.com/images/I/41FckMR8zLL.jpg,size run bit small order one size,-1,-1
1056,Jack & Jones Men's Mike Relaxed fit Jeans,429,Urbano Fashion,Beige,MensJeans,"Love the design, very comfortable.",https://www.amazon.in/Jack-Jones-Straight-5713231425218_12111400Blue-Denim_33W/dp/B071YPVDR7/,https://images-na.ssl-images-amazon.com/images/I/415RYQp9YIL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Rm7WrFb5L.jpg|https://images-na.ssl-images-amazon.com/images/I/51n0uoiUTzL.jpg|https://images-na.ssl-images-amazon.com/images/I/516l47Tds%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/51FFC0dwXLL.jpg|https://images-na.ssl-images-amazon.com/images/I/31BzSsBeZtL.jpg,love design comfortable,1,1
1079,US Polo Association Men's Checkered Slim fit Casual Shirt,1396,DIVERSIFY,Green Pink,MensCasualShirts,"Very trendy, received many compliments.",https://www.amazon.in/US-Polo-Association-Checkered-UDSH0309_Green/dp/B07L6YYTR9/,https://images-na.ssl-images-amazon.com/images/I/51YF0DX8jEL.jpg|https://images-na.ssl-images-amazon.com/images/I/512X2tO%2BK3L.jpg|https://images-na.ssl-images-amazon.com/images/I/51fuQ9bEyuL.jpg|https://images-na.ssl-images-amazon.com/images/I/41fxdGbj%2BkL.jpg|https://images-na.ssl-images-amazon.com/images/I/51szMOHP14L.jpg,trendy received many compliment,1,1
1095,Jack & Jones Men's Solid Slim Fit Casual Shirt,4363,TEYANA,"Blue,Pink",MensCasualShirts,"Excellent product, will buy again.",https://www.amazon.in/Jack-Jones-Solid-Casual-1995612008_Scarlet_L/dp/B079945PKR/,https://images-na.ssl-images-amazon.com/images/I/41cJFHfAfnL.jpg|https://images-na.ssl-images-amazon.com/images/I/41EdE9CK10L.jpg|https://images-na.ssl-images-amazon.com/images/I/412l3q-RZKL.jpg|https://images-na.ssl-images-amazon.com/images/I/411qYec-wKL.jpg,excellent product buy,1,1
1109,Peter England Men's Casual Shirt,279,DFA,Blue,MensCasualShirts,Love it!,https://www.amazon.in/Peter-England-Casual-Shirt-8907495510132_ESF51600306_44_Dark/dp/B01I6UV5HC/,https://images-na.ssl-images-amazon.com/images/I/516KNW1RqDL.jpg|https://images-na.ssl-images-amazon.com/images/I/41oQ5SJ5r3L.jpg|https://images-na.ssl-images-amazon.com/images/I/61iP1j%2BUkRL.jpg|https://images-na.ssl-images-amazon.com/images/I/41gsMsQTvbL.jpg,love,1,1
1117,ROLLER FASHIONS Men's Casual Shirt,599,ROLLER FASHIONS,Green,MensCasualShirts,"Comfortable and stylish, love it!",https://www.amazon.in/ROLLER-FASHIONS-Checkered-Casual-Multicolor/dp/B074SGT6Y7/,https://images-na.ssl-images-amazon.com/images/I/51KbovdbplL.jpg|https://images-na.ssl-images-amazon.com/images/I/51N2BFCdN6L.jpg|https://images-na.ssl-images-amazon.com/images/I/518m8xQVX7L.jpg|https://images-na.ssl-images-amazon.com/images/I/51QcIBEkdJL.jpg|https://images-na.ssl-images-amazon.com/images/I/61fXSgspgUL.jpg|https://images-na.ssl-images-amazon.com/images/I/41PsoLzSqML.jpg,comfortable stylish love,1,1
1133,Twist Mens Italian Cotton Checkered Half Sleeve Shirt,399,Twist,Yellow,MensCasualShirts,"Perfect for the season, very chic.",https://www.amazon.in/Twist-Italian-Cotton-Checkered-Sleeve/dp/B07TH939GG/,https://images-na.ssl-images-amazon.com/images/I/41zjrRZF4HL.jpg|https://images-na.ssl-images-amazon.com/images/I/51MipL5FNTL.jpg|https://images-na.ssl-images-amazon.com/images/I/41kZGpvmjhL.jpg,perfect season chic,1,1
1134,Spykar Men's Printed Slim Fit Casual Shirt,399,Superman,Olive,MensCasualShirts,"Material feels cheap, not worth the price.",https://www.amazon.in/Spykar-Printed-Casual-Shirt-MSH-02AG-108_Blue_XX-Large/dp/B0776V9H1J/,https://images-na.ssl-images-amazon.com/images/I/51tribP0FEL.jpg,material feel cheap worth price,1,1
1143,Mufti Men's Printed Slim Fit Casual Shirt,237,Mufti,Red,MensCasualShirts,Excellent!,https://www.amazon.in/Mufti-Printed-Casual-Shirt-MFS-9773-H_Sky_M/dp/B07QM62143/,https://images-na.ssl-images-amazon.com/images/I/41sKNXSzVjL.jpg|https://images-na.ssl-images-amazon.com/images/I/31ontwU-P1L.jpg|https://images-na.ssl-images-amazon.com/images/I/41oJBCYzTJL.jpg|https://images-na.ssl-images-amazon.com/images/I/41fbsIzIRQL.jpg|https://images-na.ssl-images-amazon.com/images/I/41k%2Bsj9giYL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ODPG7JSAL.jpg,excellent,1,1
1153,Peter England Men's Plain Slim Fit Casual Shirt,975,Elfeves,Sky Blue,MensCasualShirts,Love it!,https://www.amazon.in/Peter-England-Plain-Casual-PCSFCSLFE01854_Blue_40/dp/B07F4J9MSF/,https://images-na.ssl-images-amazon.com/images/I/31r5uv33-gL.jpg|https://images-na.ssl-images-amazon.com/images/I/31lrvWu69kL.jpg|https://images-na.ssl-images-amazon.com/images/I/41hR8gusyUL.jpg|https://images-na.ssl-images-amazon.com/images/I/31rsgnTk68L.jpg,love,1,1
1173,Indian Terrain Men's Checkered Regular Fit Casual Shirt,279,Indian Terrain,black,MensCasualShirts,"Lovely texture, feels luxurious.",https://www.amazon.in/Indian-Terrain-Checkered-Regular-ITMSH00260_Ivory_S/dp/B07BG9NH51/,https://images-na.ssl-images-amazon.com/images/I/41Lg5uCYe1L.jpg|https://images-na.ssl-images-amazon.com/images/I/41bqhtgqXkL.jpg|https://images-na.ssl-images-amazon.com/images/I/51R%2Btw7462L.jpg|https://images-na.ssl-images-amazon.com/images/I/31UjSO8Wm0L.jpg,lovely texture feel luxurious,1,1
1175,Jack & Jones Men's Casual Shirt,238,SAFEYURA,Navy,MensCasualShirts,Great addition to my wardrobe.,https://www.amazon.in/Jack-Jones-Casual-Shirt-5713610878536_12125953Confetti_Small/dp/B06ZYG8328/,https://images-na.ssl-images-amazon.com/images/I/416PII6RUGL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ZJ4Vu5G-L.jpg|https://images-na.ssl-images-amazon.com/images/I/51M%2BtpijigL.jpg|https://images-na.ssl-images-amazon.com/images/I/51xu8pPc1WL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Nf1ALjc2L.jpg,great addition wardrobe,1,1
1185,Calvin Klein Men's Skinny Jeans,369,EASY4BUY,Blue,MensJeans,"Well-made and durable, worth the price.",https://www.amazon.in/Calvin-Klein-Skinny-701549213806_J301902_34W-32L_Perfect/dp/B00X5HE10U/,https://images-na.ssl-images-amazon.com/images/I/41YTfHL86mL.jpg|https://images-na.ssl-images-amazon.com/images/I/41uI0LqOF4L.jpg,wellmade durable worth price,1,1
1233,blackberrys Men's Slim fit Casual Shirt,1470,Raghavjee Sarees,Blush Pink,MensCasualShirts,"Arrived damaged, very unhappy.",https://www.amazon.in/blackberrys-Checkered-Casual-ES-F-CHFR16_Ochre-Yellow_42/dp/B07SB1NZ2L/,https://images-na.ssl-images-amazon.com/images/I/41%2B-q3bxbxL.jpg|https://images-na.ssl-images-amazon.com/images/I/51tPqlkACqL.jpg|https://images-na.ssl-images-amazon.com/images/I/51aqnvKHeCL.jpg|https://images-na.ssl-images-amazon.com/images/I/412-Vo7OpqL.jpg,arrived damaged unhappy,-1,-1
1258,Mufti Button Down Printed Half Sleeves Shirt,449,Mufti,01-BLACK,MensCasualShirts,"Fantastic quality, will purchase more.",https://www.amazon.in/Mufti-Button-Printed-White-Sleeves/dp/B078TBQGZQ/,https://images-na.ssl-images-amazon.com/images/I/51XgD8O3wGL.jpg|https://images-na.ssl-images-amazon.com/images/I/41WhL8PmzrL.jpg|https://images-na.ssl-images-amazon.com/images/I/51lRYb8VB3L.jpg|https://images-na.ssl-images-amazon.com/images/I/51KsM0zaIIL.jpg,fantastic quality purchase,1,1
1263,Flying Machine Men's Casual Shirt,699,CuB McPAWS,multicolour,MensCasualShirts,"Design is outdated, not stylish.",https://www.amazon.in/Flying-Machine-Casual-Shirt-8907378336989_FMSH3339_XL_Grey/dp/B01I1SSJ3M/,https://images-na.ssl-images-amazon.com/images/I/41ydbvpzd0L.jpg|https://images-na.ssl-images-amazon.com/images/I/41aOhivZMpL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Bq-yeQcYL.jpg|https://images-na.ssl-images-amazon.com/images/I/31p0bLt7QNL.jpg|https://images-na.ssl-images-amazon.com/images/I/51PX9R5vN5L.jpg,design outdated stylish,1,1
1277,Jack & Jones Men's Plain Slim Fit Cotton Casual Shirt,737,VOLTAC,Honey Gold,MensCasualShirts,"Lovely texture, feels luxurious.",https://www.amazon.in/Jack-Jones-Cotton-1968088001_Medium-Denim_XX-Large/dp/B0776ZWNQV/,https://images-na.ssl-images-amazon.com/images/I/410IinyqzmL.jpg|https://images-na.ssl-images-amazon.com/images/I/41FTQkH2zyL.jpg|https://images-na.ssl-images-amazon.com/images/I/51extAkmjgL.jpg|https://images-na.ssl-images-amazon.com/images/I/31Wiw3PlQ6L.jpg,lovely texture feel luxurious,1,1
1319,Peter England Men's Printed Slim Fit Cotton Casual Shirt,499,Glance Designs,White,MensCasualShirts,"Lovely texture, feels luxurious.",https://www.amazon.in/Peter-England-Printed-Cotton-ESF617000412_Lightpinkwithwhite_39/dp/B077HRD97N/,https://images-na.ssl-images-amazon.com/images/I/41sCXKevJcL.jpg|https://images-na.ssl-images-amazon.com/images/I/413b6%2BIaZRL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Hb-kWlN0L.jpg|https://images-na.ssl-images-amazon.com/images/I/31eA6yYfTAL.jpg,lovely texture feel luxurious,1,1
1354,Peter England Men's Printed Slim fit Casual Shirt,1739,Nabaji,08-SKY,MensCasualShirts,"Perfect for the season, very chic.",https://www.amazon.in/Peter-England-Printed-PCSHCSSFM38784_Dark-Green_44/dp/B07M8B5HYW/,https://images-na.ssl-images-amazon.com/images/I/41rgeoVlzFL.jpg|https://images-na.ssl-images-amazon.com/images/I/41sFdfSGCKL.jpg|https://images-na.ssl-images-amazon.com/images/I/41YvuhoroXL.jpg|https://images-na.ssl-images-amazon.com/images/I/31xc7esuvhL.jpg|https://images-na.ssl-images-amazon.com/images/I/517hRWt%2BDqL.jpg,perfect season chic,1,1
1384,Flying Machine Men's Checkered Slim Fit Casual Shirt,299,Sunshopping,Black,MensCasualShirts,"Very trendy, received many compliments.",https://www.amazon.in/Flying-Machine-Checkered-Casual-FMSH8068_Blue_XX-Large/dp/B078GSQP4N/,https://images-na.ssl-images-amazon.com/images/I/51OLJOijcUL.jpg|https://images-na.ssl-images-amazon.com/images/I/51U0tHhDVWL.jpg|https://images-na.ssl-images-amazon.com/images/I/51o3YCDmjqL.jpg|https://images-na.ssl-images-amazon.com/images/I/51oGfBqjrmL.jpg|https://images-na.ssl-images-amazon.com/images/I/41l2YXOiwNL.jpg,trendy received many compliment,1,1
1401,Wrangler Men's Checkered Regular Fit Casual Shirt,575,Baby Grow,RoyalBlue,MensCasualShirts,"Fit is very loose, not flattering.",https://www.amazon.in/Wrangler-Checkered-Regular-Casual-W298611044AZ_Jsw-Yellow_Large/dp/B07KQRMN6V/,https://images-na.ssl-images-amazon.com/images/I/41p8COTTeXL.jpg|https://images-na.ssl-images-amazon.com/images/I/419R6VtdvmL.jpg|https://images-na.ssl-images-amazon.com/images/I/512fqWb0nZL.jpg|https://images-na.ssl-images-amazon.com/images/I/31HcTvufQ1L.jpg,fit loose flattering,1,1
1404,Spykar Men's Printed Slim Fit Casual Shirt,250,BEN COMM,Ro-Blue,MensCasualShirts,Soft fabric and vibrant color.,https://www.amazon.in/Spykar-Printed-Casual-Shirt-MSH-02AG-ND-440_White_Medium/dp/B0792MBR9N/,https://images-na.ssl-images-amazon.com/images/I/41n-0qjS8tL.jpg|https://images-na.ssl-images-amazon.com/images/I/41k9a2myyOL.jpg|https://images-na.ssl-images-amazon.com/images/I/51pNkkRODDL.jpg|https://images-na.ssl-images-amazon.com/images/I/41O2MdCPypL.jpg,soft fabric vibrant color,1,1
1411,Waggle Men's Cotton Medarian Chinese Collar Casual Shirt,989,Waggle,Peach,MensCasualShirts,Fast shipping and great service.,https://www.amazon.in/Waggle-Cotton-Sleeve-Chinese-Collar/dp/B07B9ZSGRY/,https://images-na.ssl-images-amazon.com/images/I/41l7sy8FhSL.jpg|https://images-na.ssl-images-amazon.com/images/I/31XToWF6cuL.jpg|https://images-na.ssl-images-amazon.com/images/I/41CWoIW%2BH%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/41a299QLa-L.jpg|https://images-na.ssl-images-amazon.com/images/I/31XToWF6cuL.jpg|https://images-na.ssl-images-amazon.com/images/I/411rqWp-H6L.jpg,fast shipping great service,1,1
1416,McHenry Mens Pure Cotton Regular Fit Checkered Casual Shirt,1002,McHenry,DarkBlue,MensCasualShirts,"Too tight, uncomfortable fit.",https://www.amazon.in/McHenry-Regular-Checkered-Sleeves-BLMC8004-44_Blue_Size/dp/B07BJ9LVVT/,https://images-na.ssl-images-amazon.com/images/I/414CRHwvGyL.jpg|https://images-na.ssl-images-amazon.com/images/I/41-CckfhAZL.jpg|https://images-na.ssl-images-amazon.com/images/I/41QoQRcFPhL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ExnEwYHqL.jpg|https://images-na.ssl-images-amazon.com/images/I/41nlytwS2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/31YhdXvdcLL.jpg|https://images-na.ssl-images-amazon.com/images/I/41wGvHdK7PL.jpg,tight uncomfortable fit,-1,-1
1418,Amazon Brand - Symbol Men's Checkered Slim Fit Full Sleeve Cotton Casual Shirt,1728,Riyanshi,TRANSPARENT BLUE,MensCasualShirts,"Fantastic quality, will purchase more.",https://www.amazon.in/Amazon-Brand-Checkered-AZ-SY-SR04_33668-1_Pink_Medium/dp/B07QFF7QKT/,https://images-na.ssl-images-amazon.com/images/I/310NoQd973L.jpg|https://images-na.ssl-images-amazon.com/images/I/31Hl47ZFnzL.jpg|https://images-na.ssl-images-amazon.com/images/I/310mn5L8UKL.jpg|https://images-na.ssl-images-amazon.com/images/I/41HNhVeo24L.jpg|https://images-na.ssl-images-amazon.com/images/I/31xDGNjOCHL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ao6oI0ROL.jpg,fantastic quality purchase,1,1
1469,Tommy Hilfiger Men's Plain Regular Fit Casual Shirt,799,OXYCO With Logo,black red,MensCasualShirts,Fantastic!,https://www.amazon.in/TOMMY-HILFIGER-Regular-A8AMW202_Blue-Depths_Large/dp/B07FYXJRDP/,https://images-na.ssl-images-amazon.com/images/I/417HG1L7RCL.jpg|https://images-na.ssl-images-amazon.com/images/I/41p-fqht4tL.jpg|https://images-na.ssl-images-amazon.com/images/I/41XyXAG8IIL.jpg|https://images-na.ssl-images-amazon.com/images/I/51AN5bUTlZL.jpg|https://images-na.ssl-images-amazon.com/images/I/31aUI5iOdoL.jpg,fantastic,1,1
1566,Levi's Men's Solid Regular Fit Casual Shirt,3059,Tanishqa,Yellow Healtr,MensCasualShirts,Soft fabric and vibrant color.,https://www.amazon.in/Levis-Solid-Regular-Casual-17774-0109_White_Large/dp/B07F4NC7MC/,https://images-na.ssl-images-amazon.com/images/I/31H18Dx4sdL.jpg|https://images-na.ssl-images-amazon.com/images/I/319DMqn7GcL.jpg|https://images-na.ssl-images-amazon.com/images/I/31IEyYJJ5EL.jpg|https://images-na.ssl-images-amazon.com/images/I/317JFHXEQ9L.jpg,soft fabric vibrant color,1,1
1588,Spykar Men's Slim fit Casual Shirt,879,Vintage Year,POWDER,MensCasualShirts,"Exactly as described, very satisfied.",https://www.amazon.in/Spykar-Printed-Casual-Shirt-MSH-01AH-107_Mint_M/dp/B07QZRWXRJ/,https://images-na.ssl-images-amazon.com/images/I/31J22LkJW0L.jpg|https://images-na.ssl-images-amazon.com/images/I/31pjrh2TZfL.jpg|https://images-na.ssl-images-amazon.com/images/I/412ickU4m0L.jpg|https://images-na.ssl-images-amazon.com/images/I/31CKLu%2BhdzL.jpg,exactly described satisfied,1,1
1610,Ruan Men's Chino 100% Cotton Casual Trouser,749,Ruan,Navy Blue,MensCasualTrousers,"Excellent product, will buy again.",https://www.amazon.in/Ruan-Cotton-Trousers-Non-Stretch-BTMG36-RL/dp/B07Y851859/,https://images-na.ssl-images-amazon.com/images/I/313mZsvjtoL.jpg|https://images-na.ssl-images-amazon.com/images/I/41IZBKUab8L.jpg|https://images-na.ssl-images-amazon.com/images/I/41Yn5s9BvOL.jpg|https://images-na.ssl-images-amazon.com/images/I/31BAM7hYVYL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Y3czvD58L.jpg,excellent product buy,1,1
1693,Levi's Men's Slim fit Casual Shirt,399,Baby Basic Outfits,Navy Grindle & Grey Mel,MensCasualShirts,"Great quality, fits perfectly!",https://www.amazon.in/LEVIS-Checkered-Casual-Shirt-74638-0011_Navy_XL/dp/B07SKC9LGR/,https://images-na.ssl-images-amazon.com/images/I/41WEwRFWqFL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Pw7PxRqVL.jpg|https://images-na.ssl-images-amazon.com/images/I/41rzn%2B19YqL.jpg|https://images-na.ssl-images-amazon.com/images/I/31idlMuM2AL.jpg|https://images-na.ssl-images-amazon.com/images/I/41vHF85r9OL.jpg,great quality fit perfectly,1,1
1716,"Relish Shirts Printed Casual Half Sleeve Shirt for Men|Printed Half Shirt|Cotton|Blue,Purple|Regular Fit|40,42,44|Men Casual",1090,Relish Shirts,Blue,MensCasualShirts,"Love the design, very comfortable.",https://www.amazon.in/Relish-Shirts-Printed-Casual-Regular/dp/B07HT4H4TP/,https://images-na.ssl-images-amazon.com/images/I/4150qEst74L.jpg|https://images-na.ssl-images-amazon.com/images/I/51D5xPUD1uL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Jmec8pDnL.jpg|https://images-na.ssl-images-amazon.com/images/I/41x6aOV9l4L.jpg,love design comfortable,1,1
1736,Haggar Men's Long Sleeve Weekender Woven Shirt,449,Haggar,Black,MensCasualShirts,Poor quality!,https://www.amazon.in/Haggar-Sleeve-Weekender-Woven-Atlantis/dp/B01LF33H4Q/,https://images-na.ssl-images-amazon.com/images/I/51unZUYF2NL.jpg|https://images-na.ssl-images-amazon.com/images/I/516T4DGfUhL.jpg,poor quality,-1,-1
1765,Zeal Floral Printed Cotton Regular Fit Beige Half Sleeves Shirts for Men,521,Zeal,Black + Navy,MensCasualShirts,"Amazing fit, looks great!",https://www.amazon.in/Zeal-Floral-Printed-Regular-Sleeves/dp/B07RY9Y55L/,https://images-na.ssl-images-amazon.com/images/I/51DbVyamMOL.jpg|https://images-na.ssl-images-amazon.com/images/I/31%2BvF5FnI1L.jpg|https://images-na.ssl-images-amazon.com/images/I/41bBjbMacLL.jpg|https://images-na.ssl-images-amazon.com/images/I/41j8P8FDFgL.jpg|https://images-na.ssl-images-amazon.com/images/I/414mg8dKxHL.jpg|https://images-na.ssl-images-amazon.com/images/I/41lTXl-c71L.jpg|https://images-na.ssl-images-amazon.com/images/I/6136qjUu3wL.jpg|https://images-na.ssl-images-amazon.com/images/I/41BNaCyBthL.jpg,amazing fit look great,1,1
1766,Mufti Check 100 Percent Cotton Shirt,1275,Mufti,multi color,MensCasualShirts,"Exactly as described, very satisfied.",https://www.amazon.in/Mufti-Check-Percent-Cotton-Shirt/dp/B07KRC33QK/,https://images-na.ssl-images-amazon.com/images/I/41bRPAC5T-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41plb6uLRbL.jpg|https://images-na.ssl-images-amazon.com/images/I/41BS6nZZIfL.jpg|https://images-na.ssl-images-amazon.com/images/I/31UjGgqjFUL.jpg,exactly described satisfied,1,1
1775,Spykar Men's Printed Slim Fit Casual Shirt,3451,Ultimate Ecommerce,Deep Maroon,MensCasualShirts,Soft fabric and vibrant color.,https://www.amazon.in/Spykar-Printed-Casual-Shirt-MSH-02AH-122_Grey_Small/dp/B07FTSW5JS/,https://images-na.ssl-images-amazon.com/images/I/51gFpHvSE%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/51FUWX97VxL.jpg|https://images-na.ssl-images-amazon.com/images/I/51LI%2BABgGfL.jpg|https://images-na.ssl-images-amazon.com/images/I/41scRHJyniL.jpg,soft fabric vibrant color,1,1
